fold,epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_spec,val_f1,val_roc_auc,val_pr_auc
5,1,0.06713480659853825,0.7580645161290323,0.07507213323803272,0.7457627118644068,0.7386759581881533,1.0,0.0963855421686747,0.8496993987975952,0.8619572630143214,0.931533642981195
5,2,0.04975183079167821,0.7716468590831919,0.044442175227706715,0.8203389830508474,0.9162303664921466,0.8254716981132075,0.8072289156626506,0.8684863523573201,0.8959422596044555,0.9574672292485664
5,3,0.04869041918240905,0.765704584040747,0.04213389723987902,0.823728813559322,0.9166666666666666,0.8301886792452831,0.8072289156626506,0.8712871287128713,0.9044669243009774,0.9606579385027305
5,4,0.04744533185035952,0.766553480475382,0.04190745905546819,0.8169491525423729,0.9114583333333334,0.8254716981132075,0.7951807228915663,0.8663366336633663,0.9062286883382586,0.9623780968114032
5,5,0.0470325627723149,0.7716468590831919,0.041957046179953265,0.823728813559322,0.9040404040404041,0.8443396226415094,0.7710843373493976,0.8731707317073171,0.9100363719027051,0.9645265425431373
5,6,0.04700197158017669,0.7733446519524618,0.04180703086115546,0.8508474576271187,0.9,0.8915094339622641,0.7469879518072289,0.8957345971563981,0.9141282109570357,0.9656106319187088
5,7,0.046912524292596534,0.767402376910017,0.04093560395857035,0.8372881355932204,0.9183673469387755,0.8490566037735849,0.8072289156626506,0.8823529411764706,0.9163446237781313,0.9671577773571285
5,8,0.04495577733008688,0.7801358234295416,0.039843534855014184,0.8338983050847457,0.9453551912568307,0.8160377358490566,0.8795180722891566,0.8759493670886076,0.9163446237781314,0.9669912862980469
5,9,0.04515063875245724,0.7707979626485568,0.03987055697430999,0.8440677966101695,0.9322916666666666,0.8443396226415094,0.8433734939759037,0.8861386138613861,0.917935894521482,0.9680707963928374
5,10,0.0446875950033778,0.7894736842105263,0.039545325568671956,0.847457627118644,0.9326424870466321,0.8490566037735849,0.8433734939759037,0.8888888888888888,0.9194135030688794,0.9683834942533431
5,11,0.04505336017099625,0.7767402376910016,0.03920782958551989,0.8508474576271187,0.9468085106382979,0.839622641509434,0.8795180722891566,0.89,0.9214025914980677,0.9693584072919084
5,12,0.04425833431501036,0.7886247877758913,0.03991769092567896,0.8406779661016949,0.9319371727748691,0.839622641509434,0.8433734939759037,0.8833746898263027,0.921345760400091,0.9702827304966264
5,13,0.04359175634202002,0.7928692699490663,0.03976828002576101,0.8508474576271187,0.9158415841584159,0.8726415094339622,0.7951807228915663,0.893719806763285,0.9228233689474881,0.9707150858674465
5,14,0.04321505054705009,0.7869269949066214,0.03919854039105319,0.8576271186440678,0.9336734693877551,0.8632075471698113,0.8433734939759037,0.8970588235294118,0.9236190043191634,0.9713098730049112
5,15,0.04404663591818008,0.8022071307300509,0.04118837471735679,0.8542372881355932,0.9043062200956937,0.8915094339622641,0.7590361445783133,0.8978622327790974,0.9224255512616504,0.9715395554128177
5,16,0.0434536111931647,0.7928692699490663,0.03857315724431458,0.8508474576271187,0.9421052631578948,0.8443396226415094,0.8674698795180723,0.8905472636815921,0.9207774494203227,0.9697269994605439
5,17,0.04373758967415586,0.7894736842105263,0.03923574264271785,0.8542372881355932,0.9333333333333333,0.8584905660377359,0.8433734939759037,0.8943488943488943,0.9262900659240737,0.9729543860980461
5,18,0.04228686989112702,0.8005093378607809,0.03849998766840514,0.8542372881355932,0.9333333333333333,0.8584905660377359,0.8433734939759037,0.8943488943488943,0.9251534439645374,0.9722852664588228
5,19,0.0423007444786904,0.8022071307300509,0.039024910873780815,0.8576271186440678,0.9619565217391305,0.8349056603773585,0.9156626506024096,0.8939393939393939,0.9260059104341897,0.9730946272810004
5,20,0.04260856467844675,0.8081494057724957,0.03863390189106181,0.8610169491525423,0.9384615384615385,0.8632075471698113,0.8554216867469879,0.8992628992628993,0.9276540122755171,0.9737655259259006
