fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8780487804878049,0.9494163424124513,0.8840579710144928,0.8602150537634409,0.9155722326454033,0.9326788218793829,0.9724336849339079
2,0.8369565217391305,0.9260869565217391,0.83203125,0.8482142857142857,0.8765432098765432,0.9129464285714285,0.9634172762233192
3,0.7907608695652174,0.9166666666666666,0.7704280155642024,0.8378378378378378,0.8372093023255814,0.8833736460195605,0.9490401583266919
4,0.8369565217391305,0.9385245901639344,0.8357664233576643,0.8404255319148937,0.8841698841698842,0.8963348346016463,0.9655053522410972
5,0.8505434782608695,0.9198113207547169,0.8369098712446352,0.8740740740740741,0.8764044943820225,0.9151486250198696,0.9555528204697967
