fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8455284552845529,0.9433198380566802,0.8442028985507246,0.8494623655913979,0.8910133843212237,0.9244974287050023,0.96993491502329
2,0.8315217391304348,0.9292035398230089,0.8203125,0.8571428571428571,0.8713692946058091,0.9033551897321429,0.953524925116572
3,0.7853260869565217,0.8973214285714286,0.7821011673151751,0.7927927927927928,0.8357588357588358,0.8746450730886528,0.9448642793956961
4,0.8342391304347826,0.9243027888446215,0.8467153284671532,0.7978723404255319,0.8838095238095238,0.8858906662525237,0.9598202337321694
5,0.8342391304347826,0.9257425742574258,0.8025751072961373,0.8888888888888888,0.8597701149425288,0.914830710538865,0.9541607348278873
