fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8563685636856369,0.9477911646586346,0.855072463768116,0.8602150537634409,0.8990476190476191,0.9261726663549944,0.9701481023734988
2,0.8315217391304348,0.9217391304347826,0.828125,0.8392857142857143,0.8724279835390947,0.9056919642857142,0.9549732195599979
3,0.7907608695652174,0.8982300884955752,0.7898832684824902,0.7927927927927928,0.8405797101449275,0.878045360535633,0.9460727010927404
4,0.8396739130434783,0.9215686274509803,0.8576642335766423,0.7872340425531915,0.888468809073724,0.8893073458611584,0.9609813681222472
5,0.8478260869565217,0.9154929577464789,0.8369098712446352,0.8666666666666667,0.874439461883408,0.9163567000476871,0.9544244154632585
