fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8401084010840109,0.9465020576131687,0.8333333333333334,0.8602150537634409,0.8863198458574181,0.9229780271154746,0.9703812891303116
2,0.8016304347826086,0.9255813953488372,0.77734375,0.8571428571428571,0.8450106157112527,0.8994489397321429,0.9517467805398137
3,0.7744565217391305,0.8954545454545455,0.7665369649805448,0.7927927927927928,0.8259958071278826,0.8700879868195043,0.9432080808539413
4,0.8152173913043478,0.9221311475409836,0.8211678832116789,0.7978723404255319,0.8687258687258688,0.8804162136977791,0.9578581551854028
5,0.8233695652173914,0.9329896907216495,0.776824034334764,0.9037037037037037,0.8477751756440282,0.9122556032427277,0.9534487748248686
