fold,epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_spec,val_f1,val_roc_auc,val_pr_auc
3,1,0.6250821999661587,0.7419354838709677,0.5631839287483086,0.8101694915254237,0.804,0.9663461538461539,0.4367816091954023,0.8777292576419214,0.8682029177718833,0.9276342422849451
3,2,0.5446776358603621,0.7843803056027164,0.4984316167184862,0.8338983050847457,0.8955223880597015,0.8653846153846154,0.7586206896551724,0.8801955990220048,0.886549513704686,0.9438534529569977
3,3,0.5058433359871494,0.7954159592529711,0.46522655759827564,0.8406779661016949,0.900497512437811,0.8701923076923077,0.7701149425287356,0.8850855745721271,0.890528293545535,0.9463017140808734
3,4,0.4797899234780634,0.7962648556876061,0.4362579732628192,0.823728813559322,0.875,0.875,0.7011494252873564,0.875,0.8916335101679929,0.9467907623318068
3,5,0.4675354915078103,0.7962648556876061,0.42057731212195704,0.8271186440677966,0.8755980861244019,0.8798076923076923,0.7011494252873564,0.8776978417266187,0.8946175950486296,0.9486633543456624
3,6,0.4540116957978603,0.7945670628183361,0.417052648835263,0.8305084745762712,0.883495145631068,0.875,0.7241379310344828,0.8792270531400966,0.896054376657825,0.9497124588392031
3,7,0.44584616032035324,0.8022071307300509,0.40707648628849097,0.8338983050847457,0.8767772511848341,0.8894230769230769,0.7011494252873564,0.883054892601432,0.8958885941644563,0.9499393058948045
3,8,0.4351860344511139,0.8157894736842105,0.39695472050521335,0.8406779661016949,0.8779342723004695,0.8990384615384616,0.7011494252873564,0.8883610451306413,0.8963859416445623,0.949737560332113
3,9,0.4260145695990739,0.8022071307300509,0.40261876360844756,0.8305084745762712,0.8798076923076923,0.8798076923076923,0.7126436781609196,0.8798076923076923,0.8961096374889478,0.9503788848246816
3,10,0.4312132089469955,0.7971137521222411,0.39341625611660846,0.8338983050847457,0.8732394366197183,0.8942307692307693,0.6896551724137931,0.8836104513064132,0.8967175066312997,0.9502358129474987
3,11,0.4208367889421298,0.8056027164685908,0.3891139659841182,0.8305084745762712,0.8691588785046729,0.8942307692307693,0.6781609195402298,0.8815165876777251,0.897656940760389,0.9503348297296395
3,12,0.41372763700720006,0.8183361629881154,0.3870339783571534,0.8338983050847457,0.8732394366197183,0.8942307692307693,0.6896551724137931,0.8836104513064132,0.8980990274093723,0.9502512342702716
3,13,0.40577389408655606,0.8191850594227504,0.38985716427786876,0.8372881355932204,0.8809523809523809,0.8894230769230769,0.7126436781609196,0.8851674641148325,0.8974358974358975,0.9510990668719113
3,14,0.4074567882739425,0.8149405772495756,0.37886227237976206,0.8440677966101695,0.8715596330275229,0.9134615384615384,0.6781609195402298,0.892018779342723,0.8977674624226348,0.9500157132652595
3,15,0.41532334801701415,0.8039049235993209,0.3837322803877168,0.8440677966101695,0.875,0.9086538461538461,0.6896551724137931,0.8915094339622641,0.8983753315649867,0.9508373788311572
3,16,0.3965379677725567,0.8166383701188455,0.3799385922440028,0.8406779661016949,0.8851674641148325,0.8894230769230769,0.7241379310344828,0.8872901678657075,0.899922634836428,0.9511993685459358
3,17,0.3993490232069343,0.8208828522920204,0.3744439245280573,0.8542372881355932,0.8767123287671232,0.9230769230769231,0.6896551724137931,0.8992974238875878,0.8995358090185677,0.9498251724228808
3,18,0.40295285649332,0.8166383701188455,0.3949894372689522,0.8271186440677966,0.8944723618090452,0.8557692307692307,0.7586206896551724,0.8746928746928747,0.8999226348364279,0.9515642415112033
3,19,0.3925779228603091,0.8183361629881154,0.37069357714410556,0.8542372881355932,0.8733031674208145,0.9278846153846154,0.6781609195402298,0.8997668997668997,0.9010831122900088,0.9505367067974795
3,20,0.393159226923928,0.8191850594227504,0.3786023074287479,0.8440677966101695,0.8857142857142857,0.8942307692307693,0.7241379310344828,0.8899521531100478,0.9018015030946066,0.951381253076912
