fold,epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_spec,val_f1,val_roc_auc,val_pr_auc
3,1,0.713017329194145,0.2767402376910017,0.7047885763443122,0.5525423728813559,0.9746835443037974,0.3719806763285024,0.9772727271616736,0.5384615384615384,0.7950153711023277,0.9028231774816531
3,2,0.7113717063780753,0.2860780984719864,0.7119108848652598,0.3152542372881356,1.0,0.024154589371980676,0.9999999998863637,0.04716981132075472,0.8039086517347387,0.908759560325972
3,3,0.7090418741537071,0.30390492359932086,0.7104157041695158,0.3220338983050847,0.8888888888888888,0.03864734299516908,0.9886363635240186,0.07407407407407407,0.8068181818181818,0.9084513580293245
3,4,0.7073565569717329,0.3166383701188455,0.7084259572675673,0.34576271186440677,0.9375,0.07246376811594203,0.9886363635240186,0.13452914798206278,0.8162055335968379,0.9098097178553877
3,5,0.705322736187985,0.3293718166383701,0.7059564216662262,0.37966101694915255,0.9285714285714286,0.12560386473429952,0.9772727271616736,0.22127659574468084,0.8233421168203777,0.9120861328190457
3,6,0.7030572423708257,0.3522920203735144,0.7040922158855503,0.45084745762711864,0.9591836734693877,0.22705314009661837,0.9772727271616736,0.3671875,0.8211462450592885,0.9104167844334083
3,7,0.7009372305384314,0.3837011884550085,0.7020803251508939,0.5152542372881356,0.9571428571428572,0.32367149758454106,0.9659090907993286,0.48375451263537905,0.8232872200263505,0.9089777158253213
3,8,0.6988705827748634,0.4363327674023769,0.7003645040221134,0.6305084745762712,0.9711538461538461,0.48792270531400966,0.9659090907993286,0.6495176848874598,0.8205972771190163,0.9065269068325957
3,9,0.6964570386098075,0.4940577249575552,0.6973622368553938,0.7220338983050848,0.9370629370629371,0.6473429951690821,0.8977272726252583,0.7657142857142857,0.8176602986385595,0.9028995429846578
3,10,0.6942158328252251,0.5271646859083192,0.6938526171748921,0.7491525423728813,0.8982035928143712,0.7246376811594203,0.806818181726498,0.8021390374331551,0.816205533596838,0.9017592288711578
3,11,0.6911450708458905,0.5797962648556876,0.689948438183736,0.7423728813559322,0.8700564971751412,0.7439613526570048,0.7386363635524278,0.8020833333333334,0.8176328502415459,0.9016723974176463
3,12,0.6874376985739367,0.633276740237691,0.6868870826090796,0.7627118644067796,0.88268156424581,0.7632850241545893,0.7613636362771178,0.8186528497409327,0.8174132630654369,0.9015013490693238
3,13,0.6850993011924731,0.6748726655348047,0.6854112734228878,0.752542372881356,0.8681318681318682,0.7632850241545893,0.7272727271900827,0.8123393316195373,0.8155467720685111,0.899678237147953
3,14,0.6837411345771699,0.6808149405772496,0.6835782344058409,0.752542372881356,0.8681318681318682,0.7632850241545893,0.7272727271900827,0.8123393316195373,0.8130764163372859,0.8982425010020328
3,15,0.6819734588543709,0.6884550084889643,0.6825666688256344,0.7627118644067796,0.8549222797927462,0.7971014492753623,0.6818181817407025,0.825,0.8120882740447958,0.8978155676196549
3,16,0.6805103555802376,0.702037351443124,0.681184666641688,0.7559322033898305,0.8571428571428571,0.782608695652174,0.6931818181030476,0.8181818181818182,0.810002195871761,0.8968725611796993
3,17,0.6790522288385595,0.7062818336162988,0.6793739332991131,0.7661016949152543,0.859375,0.7971014492753623,0.6931818181030476,0.8270676691729323,0.8085199824330258,0.8960852798963954
3,18,0.6775423785219371,0.7045840407470289,0.6775370868585877,0.7593220338983051,0.8434343434343434,0.8067632850241546,0.6477272726536674,0.8246913580246914,0.8051163812033377,0.8944170286563201
3,19,0.6760986116422255,0.7037351443123939,0.6765323875314099,0.7593220338983051,0.84,0.8115942028985508,0.6363636362913223,0.8255528255528255,0.8037439613526569,0.8938292670182595
3,20,0.6745884942684595,0.7054329371816639,0.6745865219730441,0.7559322033898305,0.8229665071770335,0.8309178743961353,0.5795454544795972,0.8269230769230769,0.8005599472990778,0.891955538142394
