fold,epoch,train_loss,train_acc,val_loss,val_acc,val_prec,val_rec,val_spec,val_f1,val_roc_auc,val_pr_auc
2,1,0.28593746186921876,0.32088285229202035,0.2821280184438673,0.2677966101694915,0.0,0.0,1.0,0.0,0.865857946554149,0.9471740279372789
2,2,0.2859644967752725,0.3310696095076401,0.2807087322412911,0.2677966101694915,0.0,0.0,1.0,0.0,0.866561181434599,0.943790730928854
2,3,0.28486851636946503,0.33531409168081494,0.2799153199640371,0.2677966101694915,0.0,0.0,1.0,0.0,0.8631622128457571,0.9409260478960513
2,4,0.2846002772526344,0.3463497453310696,0.2794056319584281,0.2677966101694915,0.0,0.0,1.0,0.0,0.8609353023909986,0.9394497453681777
2,5,0.2838585424807764,0.3548387096774194,0.27894675064895114,0.2677966101694915,0.0,0.0,1.0,0.0,0.8569503047351148,0.9355903119023767
2,6,0.2835653101952655,0.35908319185059423,0.2782287125870333,0.2677966101694915,0.0,0.0,1.0,0.0,0.8538443506797937,0.9333661607717099
2,7,0.28319251471545376,0.3692699490662139,0.2776740441888066,0.2677966101694915,0.0,0.0,1.0,0.0,0.8506211908110644,0.9307734569962267
2,8,0.28288177981441415,0.3837011884550085,0.2772699539944277,0.2677966101694915,0.0,0.0,1.0,0.0,0.8483356774496015,0.9287566248543698
2,9,0.2822724177497352,0.3938879456706282,0.27678249003523486,0.2677966101694915,0.0,0.0,1.0,0.0,0.8460501640881388,0.926754844275967
2,10,0.2817794835931781,0.40237691001697795,0.2761027194685855,0.2677966101694915,0.0,0.0,1.0,0.0,0.8425925925925927,0.9238713699534749
2,11,0.2819176077437927,0.4032258064516129,0.27563872660620736,0.2677966101694915,0.0,0.0,1.0,0.0,0.8406586966713548,0.9213484034105299
2,12,0.28080441470057127,0.4227504244482173,0.27484390230502115,0.2677966101694915,0.0,0.0,1.0,0.0,0.838314580403188,0.9187251638037339
2,13,0.2806952954451783,0.4439728353140917,0.2740640450332124,0.2677966101694915,0.0,0.0,1.0,0.0,0.8359704641350211,0.9158363547270436
2,14,0.28004440300938227,0.4397283531409168,0.27366117774429966,0.2677966101694915,0.0,0.0,1.0,0.0,0.8336263478668542,0.9138498002450246
2,15,0.2792971400838149,0.45755517826825126,0.2729353816832526,0.2677966101694915,0.0,0.0,1.0,0.0,0.8326300984528833,0.9131892259349443
2,16,0.27892246473017696,0.47283531409168084,0.27222257256507876,0.2677966101694915,0.0,0.0,1.0,0.0,0.8312236286919832,0.9117075127333588
2,17,0.278267789575159,0.4855687606112054,0.27139726119526364,0.2677966101694915,0.0,0.0,1.0,0.0,0.8300515705578997,0.9102999622545282
2,18,0.27808538312013364,0.4872665534804754,0.2709050761441053,0.2677966101694915,0.0,0.0,1.0,0.0,0.8280004688232536,0.908076082849033
2,19,0.27772502573317703,0.5050933786078099,0.2707524766356258,0.2677966101694915,0.0,0.0,1.0,0.0,0.8271214252226912,0.9065557022564363
2,20,0.27673857523751383,0.5127334465195246,0.26992598711434057,0.2677966101694915,0.0,0.0,1.0,0.0,0.8259493670886076,0.905208590828303
