fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.7994579945799458,0.9590909090909091,0.7644927536231884,0.9032258064516129,0.8508064516129032,0.916783543712015,0.9687266428653416
2,0.8043478260869565,0.9509803921568627,0.7578125,0.9107142857142857,0.8434782608695652,0.886265345982143,0.9482798075833802
3,0.779891304347826,0.9230769230769231,0.7470817120622568,0.8558558558558559,0.8258064516129032,0.8644792652574754,0.9437294637105553
4,0.8125,0.9116465863453815,0.8284671532846716,0.7659574468085106,0.8680688336520076,0.8760677123776983,0.9578582573698907
5,0.8070652173913043,0.900990099009901,0.7811158798283262,0.8518518518518519,0.8367816091954023,0.9020187569543793,0.948786746545593
