fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8238482384823849,0.9451476793248945,0.8115942028985508,0.8602150537634409,0.8732943469785575,0.9191210846189809,0.9681886539760278
2,0.8070652173913043,0.9383886255924171,0.7734375,0.8839285714285714,0.8479657387580299,0.8939732142857143,0.9526330670186486
3,0.782608695652174,0.8968609865470852,0.7782101167315175,0.7927927927927928,0.8333333333333334,0.8736635468152978,0.9472590491453605
4,0.8260869565217391,0.8977272727272727,0.864963503649635,0.7127659574468085,0.8810408921933085,0.8859294921571672,0.9618423382698299
5,0.8288043478260869,0.9047619047619048,0.8154506437768241,0.8518518518518519,0.8577878103837472,0.9094579558098871,0.9532719769518915
