fold,test_acc,test_prec,test_rec,test_spec,test_f1,test_roc_auc,test_pr_auc
1,0.8184281842818428,0.9484978540772532,0.8007246376811594,0.8709677419354839,0.8683693516699411,0.9189262895434004,0.9691762956347438
2,0.8097826086956522,0.9428571428571428,0.7734375,0.8928571428571429,0.8497854077253219,0.8916713169642857,0.9515192891393334
3,0.779891304347826,0.9,0.7704280155642024,0.8018018018018018,0.8301886792452831,0.870017877799979,0.9460207365301473
4,0.8125,0.8957528957528957,0.8467153284671532,0.7127659574468085,0.8705440900562852,0.8815033390277994,0.9601809219758712
5,0.8179347826086957,0.9029126213592233,0.7982832618025751,0.8518518518518519,0.8473804100227791,0.9060244794150373,0.9511338890956711
